0.39489	0.60511
0.06545	0.93454
0.37891	0.62109
0.07475	0.92525
0.36208	0.63792
0.08147	0.91853
0.38944	0.61056
0.06850	0.93150
0.36600	0.63400
0.07867	0.92133
0.42178	0.57822
0.08062	0.91938
0.40386	0.59614
0.07091	0.92909
0.38843	0.61157
0.07953	0.92047
0.37230	0.62770
0.06747	0.93253
0.41470	0.58530
0.06848	0.93152
0.38354	0.61646
0.07196	0.92804
0.39776	0.60224
0.06573	0.93427
0.46296	0.53704
0.07902	0.92098
0.41120	0.58880
0.07458	0.92542
0.40556	0.59444
0.07425	0.92575
0.36881	0.63119
0.07302	0.92698
0.37238	0.62762
0.07558	0.92442
0.37677	0.62323
0.07130	0.92870
0.38053	0.61947
0.06210	0.93790
0.37905	0.62095
0.07332	0.92668
0.39573	0.60427
0.07114	0.92886
0.38915	0.61085
0.07392	0.92608
0.40231	0.59769
0.07232	0.92768
0.35397	0.64603
0.08455	0.91545
0.40588	0.59412
0.07087	0.92913
0.35222	0.64778
0.05634	0.94366
0.36596	0.63404
0.06479	0.93521
0.35969	0.64031
0.07846	0.92154
0.35822	0.64178
0.07660	0.92340
0.38963	0.61037
0.08534	0.91466
0.40986	0.59014
0.07851	0.92150
0.39550	0.60450
0.07546	0.92454
0.40410	0.59590
0.07147	0.92853
0.35008	0.64992
0.06878	0.93122
0.39677	0.60323
0.07943	0.92057
0.36473	0.63527
0.07259	0.92741
0.43305	0.56695
0.06638	0.93362
0.37353	0.62647
0.07152	0.92849
0.36185	0.63815
0.07994	0.92006
0.38239	0.61761
0.06519	0.93481
0.39845	0.60155
0.07079	0.92921
0.36205	0.63795
0.06864	0.93136
0.40746	0.59254
0.06538	0.93461
0.36123	0.63877
0.07327	0.92673
0.30710	0.69290
0.06602	0.93398
0.31161	0.68839
0.05889	0.94111
0.33698	0.66302
0.07186	0.92814
0.40538	0.59462
0.07306	0.92694
0.33377	0.66623
0.07019	0.92981
0.35673	0.64327
0.07448	0.92552
0.37250	0.62750
0.06789	0.93211
0.35197	0.64803
0.06267	0.93733
0.39022	0.60978
0.07593	0.92407
0.36810	0.63190
0.05701	0.94299
0.39408	0.60593
0.06519	0.93481
0.40548	0.59452
0.07939	0.92061
0.36089	0.63911
0.07273	0.92727
0.31842	0.68158
0.06839	0.93161
0.38889	0.61111
0.07349	0.92651
0.29741	0.70259
0.05790	0.94210
0.32385	0.67615
0.07323	0.92677
0.36449	0.63551
0.06889	0.93111
0.37143	0.62857
0.05895	0.94105
0.33120	0.66880
0.07226	0.92774
0.38364	0.61636
0.06971	0.93029
0.34572	0.65428
0.06237	0.93763
0.36406	0.63594
0.06901	0.93099
0.36441	0.63559
0.07480	0.92520
0.35133	0.64867
0.05705	0.94295
0.37088	0.62912
0.07058	0.92942
0.43159	0.56841
0.06671	0.93329
0.40323	0.59677
0.07582	0.92418
0.31100	0.68900
0.06484	0.93516
0.36418	0.63582
0.07469	0.92531
0.37814	0.62186
0.07155	0.92845
0.30330	0.69670
0.07222	0.92778
0.36593	0.63407
0.06982	0.93018
0.37943	0.62057
0.07530	0.92470
0.40108	0.59892
0.07172	0.92829
0.34151	0.65849
0.07589	0.92411
0.42570	0.57430
0.07308	0.92692
0.34317	0.65683
0.08626	0.91374
0.33809	0.66191
0.06779	0.93221
0.31722	0.68278
0.06571	0.93429
0.34947	0.65053
0.07214	0.92786
0.37055	0.62945
0.07026	0.92974
0.30650	0.69350
0.06458	0.93542
0.37406	0.62594
0.07888	0.92112
0.29162	0.70838
0.07250	0.92750
0.41367	0.58633
0.07065	0.92935
0.41577	0.58423
0.06806	0.93194
0.37122	0.62878
0.07532	0.92468
0.34275	0.65725
0.06419	0.93581
0.37315	0.62685
0.07173	0.92827
0.29515	0.70485
0.06547	0.93453
0.31973	0.68027
0.06793	0.93207
0.40103	0.59897
0.06326	0.93674
0.37112	0.62888
0.07197	0.92803
0.36204	0.63796
0.07097	0.92903
0.39178	0.60822
0.08054	0.91946
0.34111	0.65889
0.07504	0.92496
0.31356	0.68644
0.06703	0.93297
0.32227	0.67773
0.07335	0.92665
0.40353	0.59647
0.06192	0.93808
0.31053	0.68947
0.06606	0.93394
0.39026	0.60974
0.06380	0.93620
0.34734	0.65266
0.06233	0.93767
0.33018	0.66982
0.07402	0.92598
0.32879	0.67121
0.07325	0.92675
0.32760	0.67240
0.07971	0.92029
0.32172	0.67828
0.06401	0.93599
0.37195	0.62805
0.07294	0.92706
0.31185	0.68815
0.05554	0.94446
0.32173	0.67827
0.05912	0.94088
0.33198	0.66802
0.06411	0.93589
0.36068	0.63932
0.06529	0.93471
0.27339	0.72661
0.05573	0.94427
0.38631	0.61369
0.06854	0.93146
0.36950	0.63050
0.06950	0.93050
0.31571	0.68429
0.06598	0.93402
0.38095	0.61905
0.07004	0.92996
0.38064	0.61936
0.06410	0.93590
0.44049	0.55951
0.07470	0.92530
0.40456	0.59544
0.07034	0.92966
0.28933	0.71067
0.06024	0.93976
0.25773	0.74227
0.05335	0.94665
0.36265	0.63735
0.05964	0.94036
0.36118	0.63882
0.07874	0.92126
0.37572	0.62428
0.06228	0.93772
0.34315	0.65685
0.06804	0.93196
0.39355	0.60645
0.08170	0.91829
0.29870	0.70130
0.06652	0.93348
0.38398	0.61603
0.06285	0.93715
0.29889	0.70111
0.07016	0.92984
0.27052	0.72948
0.06731	0.93269
0.30901	0.69100
0.05681	0.94319
0.31404	0.68596
0.06482	0.93518
0.37454	0.62546
0.07310	0.92690
0.34751	0.65249
0.06227	0.93773
0.32911	0.67089
0.07463	0.92537
0.35469	0.64531
0.06410	0.93590
0.34073	0.65927
0.07538	0.92462
0.30371	0.69629
0.06324	0.93676
0.28725	0.71275
0.06947	0.93053
0.27353	0.72647
0.06381	0.93619
0.33907	0.66093
0.05509	0.94491
0.32848	0.67152
0.07166	0.92834
0.29278	0.70722
0.06813	0.93187
0.35595	0.64405
0.06092	0.93908
0.32157	0.67843
0.06995	0.93005
0.33012	0.66988
0.07638	0.92362
0.23256	0.76744
0.06870	0.93130
0.29984	0.70016
0.08235	0.91764
0.29347	0.70653
0.07723	0.92276
0.28148	0.71852
0.07951	0.92049
0.30647	0.69353
0.06976	0.93024
0.26347	0.73653
0.06434	0.93567
0.33156	0.66844
0.06259	0.93741
0.28225	0.71775
0.06101	0.93899
0.33935	0.66064
0.07482	0.92518
0.35611	0.64389
0.06943	0.93057
0.28970	0.71030
0.06641	0.93359
0.32818	0.67182
0.07556	0.92444
0.33758	0.66242
0.07297	0.92703
0.33409	0.66591
0.06527	0.93473
0.32977	0.67022
0.06802	0.93198
0.32255	0.67745
0.05650	0.94350
0.38889	0.61111
0.07025	0.92975
0.29455	0.70546
0.05303	0.94698
0.27386	0.72614
0.05441	0.94559
0.29085	0.70915
0.08531	0.91469
0.38283	0.61717
0.07065	0.92935
0.26219	0.73781
0.06760	0.93240
0.38649	0.61351
0.08404	0.91596
0.21961	0.78039
0.07140	0.92860
0.20942	0.79058
0.05301	0.94699
0.33034	0.66966
0.06694	0.93306
0.32878	0.67122
0.07206	0.92794
0.24293	0.75707
0.06737	0.93263
0.37309	0.62691
0.08023	0.91977
0.28166	0.71834
0.06643	0.93357
0.32508	0.67492
0.07645	0.92355
0.26936	0.73064
0.07614	0.92386
0.29959	0.70041
0.04773	0.95227
0.34012	0.65988
0.08466	0.91534
0.31512	0.68488
0.07107	0.92893
0.33662	0.66338
0.08293	0.91707
0.29387	0.70613
0.08110	0.91890
0.34983	0.65017
0.08204	0.91796
0.26106	0.73894
0.07482	0.92518
0.34629	0.65371
0.06753	0.93247
0.30303	0.69697
0.07276	0.92725
0.22785	0.77215
0.07596	0.92404
0.35763	0.64237
0.07839	0.92161
0.34375	0.65625
0.09604	0.90396
0.24094	0.75906
0.07150	0.92850
0.24939	0.75061
0.08129	0.91871
0.28554	0.71446
0.07898	0.92102
0.31385	0.68615
0.07388	0.92612
0.38144	0.61856
0.07622	0.92378
0.22323	0.77677
0.05598	0.94402
0.35088	0.64912
0.05621	0.94379
0.36868	0.63132
0.09121	0.90879
0.30097	0.69903
0.06666	0.93334
0.26565	0.73435
0.07582	0.92418
0.35439	0.64561
0.07048	0.92952
0.26789	0.73211
0.08136	0.91864
0.29630	0.70370
0.06201	0.93799
0.33134	0.66866
0.06928	0.93072
0.27509	0.72491
0.06207	0.93793
0.26626	0.73374
0.08046	0.91954
0.22145	0.77855
0.07429	0.92571
0.30940	0.69060
0.07782	0.92218
0.26130	0.73870
0.07169	0.92831
0.30351	0.69649
0.08442	0.91558
0.26243	0.73757
0.05637	0.94363
0.28928	0.71072
0.08477	0.91522
0.33616	0.66384
0.08105	0.91895
0.21948	0.78052
0.06526	0.93475
0.27066	0.72934
0.05707	0.94293
0.22345	0.77655
0.05449	0.94551
0.33034	0.66966
0.07747	0.92253
0.33289	0.66711
0.08761	0.91239
0.27232	0.72768
0.06696	0.93303
0.27976	0.72024
0.07612	0.92388
0.26850	0.73150
0.07706	0.92294
0.26365	0.73635
0.05902	0.94098
0.23428	0.76572
0.06672	0.93328
0.28905	0.71095
0.05512	0.94488
0.21612	0.78388
0.05912	0.94088
0.30378	0.69622
0.08709	0.91291
0.32345	0.67655
0.08197	0.91804
0.25221	0.74779
0.07634	0.92366
0.36377	0.63623
0.05823	0.94177
0.34451	0.65549
0.08103	0.91897
0.39076	0.60924
0.07736	0.92264
0.32753	0.67247
0.07122	0.92878
0.22017	0.77983
0.07957	0.92043
0.35147	0.64853
0.08332	0.91668
0.30561	0.69439
0.09081	0.90919
0.40687	0.59313
0.07540	0.92460
0.44463	0.55537
0.09651	0.90349
0.22927	0.77073
0.07073	0.92927
0.31250	0.68750
0.08426	0.91574
0.29894	0.70106
0.05649	0.94351
0.25702	0.74298
0.05793	0.94207
0.27624	0.72376
0.08528	0.91472
0.27121	0.72879
0.06188	0.93812
0.26056	0.73944
0.05683	0.94317
0.22704	0.77296
0.05378	0.94622
0.32986	0.67014
0.06475	0.93525
0.25104	0.74896
0.07924	0.92076
0.25457	0.74543
0.06448	0.93552
0.22489	0.77511
0.04971	0.95029
0.30992	0.69008
0.06024	0.93976
0.34884	0.65116
0.05258	0.94742
0.18508	0.81492
0.05635	0.94365
0.31697	0.68303
0.07467	0.92533
0.34420	0.65580
0.05619	0.94381
0.32491	0.67509
0.04961	0.95039
0.20199	0.79801
0.04785	0.95215
0.37196	0.62804
0.06144	0.93856
0.39601	0.60399
0.06994	0.93006
0.24950	0.75050
0.07463	0.92537
0.29746	0.70254
0.07340	0.92659
0.21815	0.78185
0.06937	0.93063
0.20926	0.79074
0.06927	0.93073
0.33333	0.66667
0.07469	0.92531
0.32844	0.67156
0.06071	0.93929
0.31637	0.68363
0.07044	0.92956
0.29775	0.70225
0.06880	0.93120
0.29897	0.70103
0.07176	0.92824
0.30140	0.69860
0.07276	0.92724
0.22820	0.77180
0.05612	0.94388
0.34992	0.65008
0.07519	0.92481
0.32161	0.67839
0.07828	0.92172
0.31872	0.68127
0.05234	0.94766
0.38325	0.61675
0.06651	0.93349
0.35057	0.64942
0.07944	0.92056
0.29147	0.70853
0.08797	0.91203
0.26871	0.73129
0.06406	0.93594
0.20518	0.79482
0.05541	0.94459
0.30963	0.69037
0.06736	0.93264
0.32075	0.67924
0.08178	0.91822
0.30678	0.69322
0.08169	0.91831
0.30118	0.69882
0.09079	0.90921
0.32129	0.67871
0.05645	0.94355
0.36919	0.63081
0.09765	0.90235
0.26930	0.73070
0.07167	0.92833
0.34035	0.65965
0.05783	0.94217
0.23391	0.76609
0.04500	0.95500
0.26433	0.73567
0.08676	0.91324
0.24274	0.75726
0.04728	0.95272
0.31347	0.68653
0.08616	0.91384
0.32143	0.67857
0.08030	0.91970
0.33118	0.66882
0.05726	0.94274
0.24468	0.75532
0.05735	0.94265
0.22701	0.77299
0.07489	0.92511
0.29942	0.70058
0.06945	0.93055
0.23645	0.76355
0.07477	0.92523
0.21166	0.78834
0.06454	0.93546
0.21174	0.78826
0.09395	0.90605
0.26185	0.73815
0.07175	0.92825
0.25428	0.74572
0.08014	0.91986
0.29333	0.70667
0.06527	0.93473
0.25926	0.74074
0.05697	0.94303
0.25307	0.74693
0.05441	0.94559
0.19865	0.80135
0.08938	0.91062
0.28571	0.71429
0.06634	0.93366
0.26398	0.73603
0.08653	0.91347
0.21205	0.78795
0.07572	0.92428
0.32051	0.67949
0.06806	0.93194
0.39169	0.60831
0.07171	0.92829
0.25652	0.74348
0.08661	0.91339
0.22803	0.77197
0.07930	0.92070
0.36100	0.63900
0.05739	0.94261
0.27177	0.72823
0.06853	0.93147
0.19118	0.80882
0.06337	0.93663
0.35266	0.64734
0.06613	0.93387
0.29620	0.70380
0.06228	0.93772
0.23023	0.76977
0.07552	0.92448
0.23799	0.76201
0.07091	0.92909
0.23704	0.76296
0.06110	0.93890
0.39152	0.60848
0.09995	0.90005
0.24016	0.75984
0.05947	0.94053
0.23773	0.76227
0.10484	0.89516
0.25078	0.74922
0.04556	0.95444
0.29337	0.70662
0.07249	0.92751
0.29524	0.70476
0.06273	0.93727
0.29317	0.70683
0.05918	0.94082
0.38664	0.61337
0.08897	0.91103
0.24561	0.75439
0.05736	0.94264
0.32873	0.67127
0.09860	0.90140
0.22500	0.77500
0.07562	0.92438
0.20907	0.79093
0.06667	0.93333
0.32311	0.67689
0.07068	0.92932
0.28409	0.71591
0.07724	0.92276
0.19683	0.80317
0.04375	0.95625
0.37838	0.62162
0.07813	0.92187
0.36226	0.63774
0.09489	0.90511
0.28802	0.71198
0.09880	0.90120
0.35331	0.64669
0.08263	0.91737
0.19537	0.80463
0.05872	0.94128
0.34884	0.65116
0.06276	0.93725
0.22588	0.77412
0.06791	0.93209
0.19418	0.80583
0.05369	0.94632
0.18848	0.81152
0.05778	0.94222
0.33673	0.66326
0.05863	0.94137
0.33127	0.66873
0.06562	0.93438
0.21972	0.78028
0.05618	0.94382
0.39181	0.60819
0.06254	0.93746
0.24699	0.75301
0.07364	0.92636
0.20732	0.79268
0.09133	0.90867
0.36474	0.63526
0.10006	0.89994
0.31561	0.68439
0.08544	0.91456
0.31922	0.68078
0.06935	0.93065
0.26894	0.73106
0.05268	0.94732
0.33333	0.66667
0.07985	0.92015
0.28693	0.71307
0.06653	0.93347
0.38746	0.61254
0.08331	0.91669
0.22716	0.77284
0.06282	0.93718
0.33068	0.66932
0.06023	0.93977
0.24597	0.75403
0.08068	0.91932
0.40989	0.59011
0.10890	0.89111
0.19685	0.80315
0.06177	0.93823
0.22581	0.77419
0.06386	0.93614
0.30800	0.69200
0.04943	0.95057
0.30556	0.69444
0.06106	0.93894
0.31615	0.68385
0.10009	0.89991
0.26039	0.73961
0.06511	0.93489
0.21708	0.78292
0.07288	0.92712
0.24907	0.75093
0.05654	0.94346
0.21053	0.78947
0.06288	0.93712
0.16480	0.83520
0.04373	0.95627
0.27315	0.72685
0.08982	0.91019
0.24403	0.75597
0.09603	0.90397
0.30448	0.69552
0.06072	0.93928
0.44792	0.55208
0.06080	0.93920
0.20349	0.79651
0.08039	0.91961
0.24596	0.75404
0.07038	0.92962
0.33953	0.66046
0.08397	0.91603
0.34263	0.65737
0.08887	0.91113
0.25000	0.75000
0.06491	0.93509
0.33190	0.66810
0.07242	0.92758
0.26537	0.73463
0.06673	0.93327
0.30104	0.69896
0.10036	0.89964
0.21267	0.78733
0.04819	0.95181
0.28846	0.71154
0.10640	0.89360
0.28019	0.71981
0.10394	0.89606
0.35055	0.64945
0.09315	0.90685
0.19598	0.80402
0.05729	0.94271
0.34156	0.65844
0.08687	0.91313
0.25877	0.74123
0.05243	0.94757
0.22293	0.77707
0.08252	0.91749
0.17241	0.82759
0.06500	0.93500
0.36402	0.63598
0.05581	0.94419
0.30040	0.69960
0.09513	0.90487
0.19811	0.80189
0.06282	0.93718
0.26217	0.73783
0.06763	0.93237
0.27083	0.72917
0.09411	0.90589
0.27059	0.72941
0.04206	0.95794
0.25359	0.74641
0.12360	0.87640
0.28780	0.71219
0.07324	0.92676
0.18930	0.81070
0.05558	0.94442
0.36735	0.63265
0.07255	0.92745
0.32414	0.67586
0.09216	0.90784
0.42000	0.58000
0.06281	0.93719
0.28634	0.71366
0.06952	0.93048
0.28720	0.71280
0.07854	0.92146
0.43605	0.56395
0.04412	0.95588
0.22000	0.78000
0.07976	0.92024
0.25000	0.75000
0.06297	0.93703
0.30183	0.69817
0.06415	0.93585
0.30568	0.69432
0.04788	0.95212
0.25410	0.74590
0.06615	0.93385
0.36522	0.63478
0.05316	0.94684
0.22157	0.77843
0.07033	0.92967
0.25466	0.74534
0.12409	0.87591
0.23739	0.76261
0.05306	0.94694
0.39116	0.60884
0.05324	0.94676
0.34906	0.65094
0.07117	0.92883
0.25796	0.74204
0.08595	0.91405
0.18596	0.81403
0.08594	0.91406
0.37109	0.62891
0.06467	0.93533
0.28340	0.71660
0.04215	0.95785
0.25431	0.74569
0.07797	0.92203
0.29412	0.70588
0.06427	0.93573
0.25301	0.74699
0.07405	0.92595
0.25153	0.74847
0.09145	0.90855
0.25683	0.74317
0.06196	0.93804
0.30556	0.69444
0.12388	0.87612
0.32727	0.67273
0.07249	0.92751
0.23913	0.76087
0.08437	0.91563
0.34902	0.65098
0.04171	0.95829
0.37113	0.62887
0.07922	0.92078
0.43210	0.56790
0.07054	0.92945
0.22523	0.77478
0.05806	0.94194
0.26627	0.73373
0.10261	0.89739
0.28947	0.71053
0.10274	0.89726
0.44196	0.55804
0.08472	0.91528
0.18792	0.81208
0.06523	0.93477
0.36986	0.63014
0.09548	0.90452
0.28261	0.71739
0.07368	0.92632
0.31492	0.68508
0.13908	0.86092
0.30000	0.70000
0.08290	0.91710
0.27607	0.72393
0.06397	0.93603
